tipo,tipo_documento,folio,emisor,receptor,razon_social_receptor,publicacion,emision,monto_neto,monto_exento,monto_iva,monto_total,impuestos,fecha_sii,estado_sii,informacion_sii,fecha_intercambio,estado_intercambio,informacion_intercambio,uri,referencias,indservicio,condicion_pago,tipofactesp,fecha_vencimiento,estado_reclamo_mercaderia,fecha_reclamo_mercaderia,estado_reclamo_contenido,fecha_reclamo_contenido
33,factura_electronica,13353,76.379.570-5,60.818.000-1,Receptor no Electronico,15/03/2019 19:05,15/03/2019,2205261,0,419000,2624261,[ ],15/03/2019 19:06,ACEPTADO_POR_EL_SII,2019-03-15 19:07:16.588 TrackID: 3579201222,,NO_ELECTRONICO,,http://lvaindices1903.acepta.com/v01/00000000_1721614177_1519050905_50528932_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,15/04/2019,,,,
33,factura_electronica,13352,76.379.570-5,96.515.580-5,VALORES SECURITY S A CORREDORES DE BOLSA,15/03/2019 19:03,15/03/2019,275658,0,52375,328033,[ ],15/03/2019 19:06,ACEPTADO_POR_EL_SII,2019-03-15 19:07:16.588 TrackID: 3579201222,18/03/2019 09:56,ACEPTADO_CON_NOTIFICACION_COMERCIAL,Emite: vls_dte@paperless.cl Glosa: Documento aprobado comercialmente (0),http://lvaindices1903.acepta.com/v01/00000000_1721614177_1519033703_50528030_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,15/04/2019,,,,
33,factura_electronica,13351,76.379.570-5,96.639.280-0,ADMINISTRADORA GENERAL DE FONDOS SECURITY S A,15/03/2019 19:00,15/03/2019,551315,0,104750,656065,[ ],15/03/2019 19:01,ACEPTADO_POR_EL_SII,2019-03-15 19:02:13.825 TrackID: 3579189470,18/03/2019 10:39,ACEPTADO_CON_NOTIFICACION_COMERCIAL,Emite: fms_dte@paperless.cl Glosa: Documento aprobado comercialmente (0),http://lvaindices1903.acepta.com/v01/00000000_1721614177_1519003800_50526499_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,15/04/2019,,,,
33,factura_electronica,13350,76.379.570-5,96.639.280-0,ADMINISTRADORA GENERAL DE FONDOS SECURITY S A,15/03/2019 18:58,15/03/2019,689144,0,130937,820081,[ ],15/03/2019 19:01,ACEPTADO_POR_EL_SII,2019-03-15 19:02:13.825 TrackID: 3579189470,18/03/2019 10:39,ACEPTADO_CON_NOTIFICACION_COMERCIAL,Emite: fms_dte@paperless.cl Glosa: Documento aprobado comercialmente (0),http://lvaindices1903.acepta.com/v01/00000000_1721614177_1518585158_50525602_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,15/04/2019,,,,
33,factura_electronica,13349,76.379.570-5,96.667.040-1,SANTANDER ASSET MANAGEMENT S A ADMINISTRADORA GENERAL DE FONDOS,15/03/2019 18:56,15/03/2019,165395,0,31425,196820,[ ],15/03/2019 18:58,ACEPTADO_POR_EL_SII,2019-03-15 18:59:09.801 TrackID: 3579181240,15/03/2019 19:03,RECHAZADO_POR_SERVIDOR_CORREO,Receptor: recepciondte_agfondos@santandersantiago.cl Entrega: Fallida Estado: 5.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mail1.santander.cl Codigo de Respuesta:  550 #5.1.0 Address rejected..,http://lvaindices1903.acepta.com/v01/00000000_1721614177_1518562156_50524335_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,15/04/2019,,,,
33,factura_electronica,13348,76.379.570-5,96.667.040-1,SANTANDER ASSET MANAGEMENT S A ADMINISTRADORA GENERAL DE FONDOS,15/03/2019 18:55,15/03/2019,1378288,0,261875,1640163,[ ],15/03/2019 18:58,ACEPTADO_POR_EL_SII,2019-03-15 18:59:09.801 TrackID: 3579181240,15/03/2019 19:03,RECHAZADO_POR_SERVIDOR_CORREO,Receptor: recepciondte_agfondos@santandersantiago.cl Entrega: Fallida Estado: 5.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mail1.santander.cl Codigo de Respuesta:  550 #5.1.0 Address rejected..,http://lvaindices1903.acepta.com/v01/00000000_1721614177_1518550855_50523740_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,15/04/2019,,,,
33,factura_electronica,13347,76.379.570-5,96.667.040-1,SANTANDER ASSET MANAGEMENT S A ADMINISTRADORA GENERAL DE FONDOS,15/03/2019 18:52,15/03/2019,689144,0,130937,820081,[ ],15/03/2019 18:56,ACEPTADO_POR_EL_SII,2019-03-15 18:57:07.557 TrackID: 3579174600,15/03/2019 18:57,RECHAZADO_POR_SERVIDOR_CORREO,Receptor: recepciondte_agfondos@santandersantiago.cl Entrega: Fallida Estado: 5.0.0 Servidor Informante:  smtp-05.custodium.com Servidor Remoto:  mail3.santander.cl Codigo de Respuesta:  550 #5.1.0 Address rejected..,http://lvaindices1903.acepta.com/v01/00000000_1721614177_1518523452_50522495_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,15/04/2019,,,,
33,factura_electronica,13346,76.379.570-5,94.716.000-1,RENTA NACIONAL CIA DE SEGUROS DE VIDA S A,15/03/2019 18:48,15/03/2019,620230,0,117844,738074,[ ],15/03/2019 18:52,ACEPTADO_POR_EL_SII,2019-03-15 18:53:05.529 TrackID: 3579164908,15/03/2019 19:12,ACEPTADO_CON_RECEPCION_TECNICA,Emite: rentavida_dte@paperless.cl Glosa: DTE Recibido OK (0),http://lvaindices1903.acepta.com/v01/00000000_1721614177_1518483148_50520556_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,15/04/2019,,,,
33,factura_electronica,13345,76.379.570-5,96.812.960-0,PENTA VIDA COMPANIA DE SEGUROS VIDA S A,15/03/2019 18:47,15/03/2019,275658,0,52375,328033,[ ],15/03/2019 18:49,ACEPTADO_POR_EL_SII,2019-03-15 18:50:00.838 TrackID: 3579157584,20/03/2019 10:20,ACEPTADO_CON_NOTIFICACION_COMERCIAL,Emite: documentostributarios@pentavida.cl Glosa: Documento aprobado comercialmente (0),http://lvaindices1903.acepta.com/v01/00000000_1721614177_1518470947_50519839_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,15/04/2019,,,,
33,factura_electronica,13344,76.379.570-5,96.812.960-0,PENTA VIDA COMPANIA DE SEGUROS VIDA S A,15/03/2019 18:45,15/03/2019,344572,0,65469,410041,[ ],15/03/2019 18:49,ACEPTADO_POR_EL_SII,2019-03-15 18:50:00.838 TrackID: 3579157584,20/03/2019 10:23,ACEPTADO_CON_NOTIFICACION_COMERCIAL,Emite: documentostributarios@pentavida.cl Glosa: Documento aprobado comercialmente (0),http://lvaindices1903.acepta.com/v01/00000000_1721614177_1518453345_50519048_?k=98b8e92fce86e740d82d52fa6452de54,,,Crédito,,15/04/2019,,,,
